officer_id,officer_name,star,rank,unit,as_of
8242,"VAZQUEZ, MIGUEL",4137,PO,014,2015-09-01
8243,"VAZQUEZ, MIGUEL",16531,PO,004,2015-09-01
8244,"VAZQUEZ, OWEN",10756,PO,012,2015-09-01
8245,"VAZQUEZ, YOLANDA",8297,PO,020,2008-12-05
8246,"VEGA, ARTURO",11754,PO,010,2015-03-11
8247,"VEGA, GERARDO",6875,PO,010,2015-09-01
8248,"VEGA, GERARDO",11361,PO,011,2015-09-01
8249,"VEGA, JULIAN",19074,PO,014,2015-09-01
8249,"VEGA, JULIAN",,,193,2015-09-01
8250,"VEGA, LUIS",13853,PO,311,2015-09-01
8251,"VEGA, NORMA",15472,PO,017,2015-09-01
8252,"VEGA, THELMA",10294,PO,606,2015-09-01
8253,"VEJAR, YESENIA",18468,PO,008,2015-09-01
8254,"VELA, JESUS",5566,PO,022,2015-09-01
8255,"VELASQUEZ, DAISY",8756,PO,003,2015-09-01
8256,"VELASQUEZ, GILBERT",19754,PO,009,2015-09-01
8257,"VELASQUEZ, ORLANDO",8385,FTO,001,2015-09-01
8258,"VELAZQUEZ, ANGELO",3646,,,2015-09-01
8259,"VELAZQUEZ, AXEL",14190,PO,012,2008-12-05
8260,"VELAZQUEZ, GUSTAVO",19969,PO,212,2015-09-01
8261,"VELAZQUEZ, JUAN",16558,PO,008,2015-09-01
8262,"VELAZQUEZ, MARTIN",13242,PO,009,2015-09-01
8263,"VELAZQUEZ, SATURNINO",5981,PO,011,2015-09-18
8264,"VELETA, BERNARD",16457,PO,019,2015-09-18
8265,"VELEZ, ALEXANDER",17667,PO,022,2015-09-01
8266,"VELEZ, CARLOS",211,,140,2015-09-01
8267,"VELEZ, EDDIE",3148,PO,012,2015-09-01
8268,"VELEZ, JAIME",19276,PO,012,2015-09-01
8269,"VELEZ, JOHN",17149,PO,011,2015-09-01
8270,"VELEZ, JOSE",19367,PO,189,2015-09-01
8271,"VELEZ, LETICIA",10385,PO,008,2015-03-11
8272,"VELLA, ROBERT",8642,PO,193,2008-12-05
8273,"VENCES, SERGIO",7780,,,2015-09-01
8274,"VENCKUS, JOHN",19544,PO,001,2015-09-18
8275,"VENEGAS, JASON",11915,PO,004,2015-09-01
8276,"VENEGAS, JESSICA",13430,PO,376,2015-09-01
8277,"VENEGAS, JON",19469,PO,006,2015-09-01
8278,"VENTRELLA, JOHN",15754,PO,024,2015-09-01
8279,"VENTURA, MARR",4291,PO,017,2015-09-18
8280,"VERA, ELIZABETH",11421,,,2015-09-01
8281,"VERA, JESUS",9589,PO,008,2015-09-01
8282,"VERA, MIGUEL",8420,PO,011,2015-09-01
8283,"VERDIN, JOSEPH",19117,PO,003,2015-09-01
8284,"VERDIN, ROBERTO",2913,PO,011,2015-09-01
8285,"VERDON, DONALD",11651,PO,019,2015-09-18
8286,"VERGARA, FRANCISCA",1078,SGT,212,2015-09-01
8287,"VERGIL, ALEXIS",13521,PO,125,2015-09-01
8288,"VERGIS, NICHOLAS",3061,PO,213,2015-09-01
8289,"VERTA, JOHN",892,SGT,009,2015-09-18
8289,"VERTA, JOHN",,,005,2008-12-05
8290,"VIA, MARY",19131,PO,016,2006-05-09
8291,"VICARI, KIMBERLY",16181,PO,008,2015-09-01
8292,"VICARI, VALARIE",17943,PO,001,2015-09-01
8293,"VICENCIO, YVETTE",16106,PO,191,2015-09-01
8294,"VICK, WILLIAM",1365,SGT,010,2015-09-01
8295,"VICKS, ROBERT",,PO,376,2015-09-01
8296,"VIDALES, MICHAEL",,PO,019,2015-09-01
8297,"VIDLJINEVIC, TOMISLAV",13025,PO,015,2015-09-01
8298,"VIDLJINOVIC, AMANDA",11589,PO,015,2015-09-01
8299,"VIDLJINOVIC, STEVAN",4051,PO,211,2015-09-01
8300,"VIEYRA, CARLOS",5735,PO,311,2015-09-01
8301,"VIGGIANO, STEVE",,PO,019,2015-09-01
8302,"VIGUERAS, ERIC",15694,,,2008-12-05
8303,"VILLA, DANIEL",15055,PO,189,2015-09-18
8304,"VILLA, JOHN",20329,DET,610,2015-09-18
8305,"VILLA, JOSE",14319,PO,009,2008-12-05
8306,"VILLA, MICHAEL",9693,PO,008,2008-12-05
8307,"VILLA, SERGIO",12595,PO,018,2015-09-01
8308,"VILLACIS, RICKY",,PO,015,2015-09-01
8309,"VILLALOBOS, DAVID",2327,SGT,001,2015-09-01
8310,"VILLALOBOS, EDWARD",7608,PO,212,2015-09-01
8311,"VILLANUEVA, ARTURO",19277,PO,022,2015-09-18
8312,"VILLAREAL, FRANK",,,153,2015-03-11
8313,"VILLARREAL, JASON",16534,PO,019,2015-03-11
8314,"VILLARREAL, MARCO",12846,PO,311,2015-03-11
8315,"VILLEDA, RIGOBERTO",15297,PO,125,2015-09-18
8316,"VINCENT, ANTHONY",15162,PO,006,2015-11-14
8317,"VINSON, PETER",17066,PO,171,2015-09-01
8318,"VIRAMONTES, RICARDO",10590,PO,008,2015-09-01
8319,"VISOR JR, ROY",11359,PO,145,2015-09-01
8319,"VISOR JR, ROY",,,006,2015-09-01
8320,"VITCA, FELICIAN",9040,,376,2015-09-01
8321,"VITERI, ANGELICA",14342,PO,012,2015-09-01
8322,"VITO, ANTHONY",8268,PO,011,2015-03-11
8323,"VIVANCO, ADRIAN",17269,PO,189,2015-11-14
8323,"VIVANCO, ADRIAN",,,213,2015-09-01
8324,"VIVAS JR, ALFREDO",21021,DET,376,2015-09-01
8325,"VIVERITO, VINCENT",2215,SGT,025,2015-09-01
8326,"VIZZINI, JAMES",4546,PO,311,2015-09-01
8327,"VLCANSKY, MILAN",16518,PO,011,2015-09-01
8328,"VO, KELLY",18574,PO,014,2015-09-18
8329,"VOGEL, MARTIN",6693,,,2015-09-01
8330,"VOGENTHALER, MICHAEL",20390,,610,2015-09-01
8331,"VOGLER, JASON",16342,PO,017,2015-09-01
8332,"VOGT, VINCENT",6802,PO,025,2015-09-01
8333,"VOIGHT, WILLIAM",2166,,,2015-09-01
8334,"VON KONDRAT, ERICK",5693,PO,011,2008-12-05
8335,"VOORHEES, PHILLIP",,,,2015-09-01
8336,"VOVOS, THOMAS",20308,DET,610,2008-12-05
8337,"VRENTAS, NANCY",13733,PO,015,2006-05-09
8338,"VUCKO, JASON",555,LT,008,2015-09-01
8339,"VUCKO, JASON",1306,,,2015-09-01
8340,"VUJIC, MILAN",2600,SGT,004,2015-09-18
8340,"VUJIC, MILAN",,,004,2008-12-05
8341,"VULETIC, NEBOJSA",19628,PO,016,2015-09-01
8342,"WADE, MARCUS",6360,PO,006,2015-09-01
8343,"WAFER, DEANN",12366,PO,005,2015-09-01
8344,"WAGNER, JOSEPH",14796,,,2015-09-01
8345,"WAGNER, MATTHEW",5946,PO,018,2015-09-01
8346,"WAGNER, MICHAEL",14637,PO,006,2015-09-01
8347,"WAGNER, THOMAS",,,,2015-09-01
8348,"WAGNER, WILLIAM",10600,PO,008,2015-09-01
8349,"WAHRER, DANIELLE",13454,PO,008,2015-09-01
8350,"WALBERG III, HERBERT",6855,PO,019,2015-09-01
8351,"WALCZAK, TRACY",1675,SGT,007,2015-09-01
8352,"WALCZAK, TRACY",13750,,,2015-09-01
8353,"WALKER, CLAY",10774,PO,011,2015-09-01
8354,"WALKER, CLAY",,,,2015-09-01
8355,"WALKER, COREY",1730,SGT,008,2015-09-01
8356,"WALKER, COREY",19899,,006,2015-09-01
8357,"WALKER, DANTE",18396,PO,012,2015-09-01
8358,"WALKER, DARICE",6086,PO,122,2015-09-01
8359,"WALKER, DAVID",17817,,,2015-09-01
8360,"WALKER, DONNELL",19090,PO,005,2015-09-18
8361,"WALKER, ERIC",21468,,,2015-03-11
8362,"WALKER, HERBERT",10503,PO,022,2008-12-05
8362,"WALKER, HERBERT",,,007,2006-05-09
8363,"WALKER, JEFFREY",17961,PO,211,2015-09-01
8364,"WALKER, KYLE",15884,PO,025,2015-03-11
8365,"WALKER, LISA",8821,PO,025,2015-11-14
8366,"WALKER, MICHELLE",17160,PO,018,2015-09-18
8367,"WALKER, MYRTA",16001,PO,018,2015-09-01
8368,"WALKER, NICOL",7091,PO,019,2015-09-18
8369,"WALKER, NORA",11897,PO,376,2015-03-11
8370,"WALKER, PARTIECE",18342,PO,010,2008-12-05
8371,"WALKER, ROBERT",2371,SGT,004,2015-09-01
8372,"WALKER, ROBERT",17330,,,2008-12-05
8373,"WALKER, RONALD",5419,,022,2015-09-01
8374,"WALKER, SHARON",21258,DET,620,2015-09-01
8375,"WALKER, STACEY",11744,PO,059,2015-09-01
8376,"WALKER, TIFFANY",15891,PO,006,2015-09-01
8377,"WALKER, TOMMY",2328,,005,2015-09-01
8378,"WALKER, TOMMY",,SGT,005,2015-09-01
8379,"WALKER, WILLIAM",15967,,010,2015-09-01
8380,"WALKOSZ, JACEK",15545,PO,002,2015-09-18
8381,"WALKUP, ERNEST",,PO,376,2015-09-18
8382,"WALLACE, ADAM",14953,PO,313,2015-09-01
8383,"WALLACE, ANDREW",2549,SGT,050,2015-09-01
8384,"WALLACE, CURTIS",16827,PO,025,2015-09-01
8385,"WALLACE, JLYNN",8266,PO,003,2015-09-18
8386,"WALLACE, JOSEPH",8725,PO,022,2015-09-01
8387,"WALLACE, JOSHUA",16916,,212,2015-09-01
8388,"WALLER, FRED",1822,,,2015-09-18
8389,"WALLER, KEISHA",12627,PO,122,2015-09-01
8390,"WALLS, JAMES",10710,PO,701,2015-09-01
8391,"WALSH JR, MICHAEL",9004,PO,015,2015-09-18
8392,"WALSH, AMY",7379,PO,004,2015-09-01
8393,"WALSH, DENIS",359,LT,630,2015-09-01
8394,"WALSH, DENNIS",107,Cpt,620,2015-09-01
8395,"WALSH, DONNA",5273,,,2015-09-01
8396,"WALSH, DONNA",20302,DET,620,2015-09-01
8397,"WALSH, JAMES",895,SGT,212,2015-09-01
8398,"WALSH, JAY",18832,PO,376,2015-09-01
8398,"WALSH, JAY",,,023,2015-09-01
8399,"WALSH, JOSEPH",12865,PO,008,2015-09-01
8399,"WALSH, JOSEPH",,,008,2015-09-01
8400,"WALSH, MARTIN",12709,PO,015,2015-09-01
8401,"WALSH, MICHAEL",15175,,,2015-09-01
8402,"WALSH, MICHAEL",20028,DET,610,2015-09-01
8402,"WALSH, MICHAEL",,,610,2015-09-01
8403,"WALSH, PATRICIA",21421,DET,606,2015-09-01
8404,"WALSH, STEPHANIE",13519,PO,123,2015-09-01
8405,"WALSH, THOMAS",863,SGT,019,2015-09-01
8406,"WALSH, THOMAS",11214,PO,019,2015-09-01
8407,"WALSH, VINCENT",1968,,,2015-09-01
8408,"WALTER, MICHAEL",4118,,704,2015-09-01
8409,"WALTER, SAJIT",11288,PO,114,2008-12-05
8410,"WALTER, TIMOTHY",12798,PO,019,2015-09-01
8411,"WALTERS, CHARLES",11717,PO,189,2008-12-05
8412,"WALTHALL, KEITH",1298,SGT,543,2015-09-01
8413,"WALTHALL, MARKUS",17409,PO,003,2015-09-01
8414,"WALTON TROUTMAN, LINDA",14168,PO,006,2015-09-01
8415,"WALTON, ANTHONY",6164,PO,006,2015-09-01
8416,"WALTON, GLENN",14643,,,2015-09-18
8417,"WALTON, HOMER",3978,PO,002,2015-09-01
8418,"WALTON, MATTHEW",15289,PO,024,2015-09-01
8419,"WARCHOL, BRIAN",9353,PO,212,2015-09-01
8420,"WARD, DANNYE",17970,PO,010,2015-09-01
8421,"WARD, JAMES",12533,PO,008,2015-09-01
8422,"WARD, JOHN",1552,SGT,016,2015-09-18
8423,"WARD, MATTHEW",4426,PO,004,2015-09-18
8424,"WARD, MICHAEL",1640,SGT,124,2015-09-18
8425,"WARD, ORSON",13603,PO,010,2015-09-01
8425,"WARD, ORSON",,,010,2015-09-18
8426,"WARD, REGINALD",9478,PO,311,2015-09-18
8427,"WARD, VALERIE",8262,PO,025,2015-09-01
8428,"WARDA, ASHOR",18586,PO,019,2015-09-01
8429,"WARE, ALFONSO",,,,2015-09-01
8430,"WARE, BRENDA",,PO,166,2015-09-01
8431,"WARE, CHRISTOPH",17028,PO,003,2015-09-01
8431,"WARE, CHRISTOPH",19964,,003,2015-09-01
8432,"WARE, STEVEN",16454,PO,017,2015-09-01
8433,"WARE, TIMOTHY",2331,SGT,002,2015-11-14
8434,"WARE, WALTER",9743,PO,007,2015-09-01
8435,"WARLING, EUGENE",,SGT,017,2008-12-05
8436,"WARNER JR, JEROME",11510,PO,015,2006-05-09
8437,"WARNER, BRIAN",,PO,018,2015-09-01
8438,"WARNER, MARK",19341,PO,006,2015-09-01
8439,"WARNER, NATHANIEL",17170,PO,015,2015-09-01
8440,"WARNKE, JOSEPH",9138,,216,2015-09-01
8441,"WARNKE, JOSEPH",,,542,2015-09-01
8442,"WARREN, DANIEL",17444,FTO,011,2008-12-05
8443,"WARREN, LORRAINE",6658,PO,002,2015-09-01
8444,"WARREN, MARSHALL",10028,PO,018,2015-09-18
8445,"WARZOCHA, ROBERT",18630,PO,212,2015-09-01
8446,"WARZYNSKI, DANIEL",11656,PO,025,2015-09-01
8447,"WASH, WILLIE",19676,PO,018,2015-09-18
8448,"WASHINGTON, AARON",10443,PO,007,2015-09-01
8449,"WASHINGTON, ANTHONY",16844,PO,018,2015-09-01
8450,"WASHINGTON, ERIC",343,,142,2015-09-01
8451,"WASHINGTON, JAMES",7780,,,2015-09-01
8452,"WASHINGTON, MONIQUE",1579,SGT,620,2015-09-01
8453,"WASHINGTON, PHILIP",6724,FTO,006,2015-09-01
8454,"WASHINGTON, PHILIP",,FTO,006,2015-09-01
8455,"WASHINGTON, RICKEY",17733,PO,312,2015-09-01
8456,"WASHINGTON, RODNEY",14764,PO,166,2015-09-01
8457,"WASHINGTON, ROGER",17687,PO,002,2015-09-01
8458,"WASHINGTON, TAKIA",18627,FTO,004,2015-09-01
8459,"WASHINGTON, TIFFINY",14376,PO,022,2015-09-01
8460,"WASHINGTON, TONY",14271,PO,006,2015-09-01
8461,"WASHKEVICH, JONATHAN",12022,PO,017,2015-09-01
8462,"WASIELEWSKI, CARL",1284,SGT,011,2015-09-01
8462,"WASIELEWSKI, CARL",14033,PO,127,2015-09-01
8463,"WASKIEWICZ, THOMAS",4659,PO,009,2015-09-01
8464,"WASZAK, JOSEPH",19258,PO,022,2015-09-01
8464,"WASZAK, JOSEPH",,,212,2008-12-05
8465,"WASZAK, RICHARD",,,004,2015-09-01
8466,"WATERS, MILTON",5373,PO,167,2015-09-01
8467,"WATERSTRAAT, ROBERT",15840,PO,007,2015-09-01
8468,"WATHEN, VICTOR",20493,DET,610,2015-09-01
8469,"WATKINS, HILLEL",13775,PO,701,2015-09-01
8470,"WATKINS, JACQUELIN",16919,PO,022,2015-09-01
8471,"WATKINS, KENNETH",14960,PO,002,2015-09-18
8472,"WATKINS, LESLEY",5456,PO,024,2015-09-01
8473,"WATKINS, MARIE",,PO,376,2015-09-01
8474,"WATKINS, MELISSA",16739,,,2015-09-01
8475,"WATKINS, ROBERT",13054,PO,006,2015-09-01
8476,"WATKINS, TAMALA",16752,PO,126,2015-09-01
8477,"WATSON  JR, VERNON",19928,PO,018,2015-09-01
8478,"WATSON, ANTHONY",8986,,,2015-09-01
8479,"WATSON, DAVID",5899,PO,015,2015-09-01
8480,"WATSON, ERIC",18435,PO,012,2015-09-01
8481,"WATSON, GRAYLIN",8250,PO,011,2015-09-01
8482,"WATSON, LARRY",638,CMDR,005,2015-09-01
8483,"WATSON, MECHIE",7374,PO,020,2015-09-01
8484,"WATSON, NAVJOT",9983,PO,002,2015-09-01
8485,"WATSON, ROBERT",4481,PO,003,2015-09-01
8486,"WATSON, RODERICK",868,SGT,189,2015-09-01
8487,"WATT, KENNETH",,,,2015-09-01
8488,"WATTS IV, VAN",7295,PO,145,2015-09-01
8489,"WATTS, OTIS",15226,,,2015-09-01
8490,"WATTS, RONALD",2640,,002,2015-09-01
8491,"WATTS, RONALD",,SGT,002,2015-09-01
8492,"WATTS, STEPHEN",6301,,,2015-09-01
8493,"WEATHERLY, BOBBY",11400,PO,006,2015-09-01
8494,"WEATHERS, ANTHONY",18594,PO,008,2015-09-01
8495,"WEATHERS, REBECCA",12969,,,2015-03-11
8496,"WEATHERSBY, JUNAE",10543,PO,006,2008-12-05
8497,"WEATHERSBY, KASHAUNNA",8495,PO,005,2015-09-01
8498,"WEATHERSBY, MARVIN",16401,PO,018,2015-09-01
8499,"WEATHERSPOON, CARL",4630,PO,189,2015-09-01
8499,"WEATHERSPOON, CARL",,,003,2015-09-01
8500,"WEATHERSPOON, WESLEY",9265,PO,001,2015-09-01
8501,"WEAVER, SEBASTIAN",,,,2015-09-01
8502,"WEAVER, WARREN",13828,PO,019,2015-09-01
8503,"WEBB JR, KENNETH",17663,PO,001,2015-09-01
8504,"WEBB, DARCEL",1823,SGT,051,2015-09-01
8505,"WEBB, MAUREEN",12525,PO,212,2015-09-18
8506,"WEBB, MICHAEL",2980,PO,025,2015-03-11
8507,"WEBB, MICHAEL",,PO,005,2008-12-05
8508,"WEBB, TARIC",19633,PO,376,2015-09-01
8509,"WEBB, WILLIAM",13492,PO,008,2015-09-01
8510,"WEBER, JAIME",19588,PO,116,2015-09-01
8511,"WEBER, JEFFREY",13854,PO,009,2008-12-05
8512,"WEBER, MATTHEW",20489,DET,620,2015-09-01
8513,"WEBER, RUBEN",21072,,024,2015-09-01
8514,"WEBSTER, ROGER",18805,,005,2015-09-01
8515,"WEDDINGTON JR, ARNOLD",20076,DET,079,2008-12-05
8516,"WEDSTER, NICHOLAS",7452,PO,212,2015-03-11
8517,"WEIGAND, DAVID",1559,SGT,610,2015-09-01
8518,"WEIGAND, THOMAS",15958,PO,001,2015-09-01
8519,"WEIGLEIN, TIMOTHY",2421,SGT,123,2015-09-01
8520,"WEINGART, CAROL",18482,PO,701,2015-09-01
8521,"WEIR, JESSICA",15653,,,2015-09-01
8522,"WEISSKOPF, ROBERT",381,,,2015-09-01
8523,"WEISSKOPF, ROBERT",,LT,376,2015-09-01
8524,"WEITZMAN, JOSHUA",20307,DET,630,2015-09-01
8525,"WELCH III, EDDIE",334,,121,2015-09-01
8526,"WELCH, EMMET",2087,SGT,003,2015-09-01
8527,"WELCH, JOHN",7551,PO,376,2015-09-01
8528,"WELCH-CZERWINSKI, ERIN",10024,PO,004,2015-09-01
8529,"WELIN, DANIEL",16473,PO,412,2015-09-01
8530,"WELLER, KENNETH",15469,PO,016,2015-09-01
8531,"WELLER, WENDY",18273,PO,016,2015-09-01
8532,"WELLS JR, JAMES",12881,,,2015-09-01
8533,"WELLS JR, JAMES",,PO,006,2015-09-01
8534,"WELLS, BRIAN",14771,PO,005,2015-11-14
8535,"WELLS, MICHAEL",10887,PO,002,2015-09-01
8536,"WELLS, OTIS",5385,PO,006,2015-03-11
8537,"WENDLANDT, JAMES",13686,PO,009,2015-03-11
8538,"WENDT, GARY",4335,PO,022,2015-09-01
8539,"WENTA, NICHOLAS",6967,PO,001,2015-09-18
8540,"WERTEPNY, CHRISTOPH",17916,PO,024,2015-09-01
8541,"WESSEL, KENNETH",18483,,006,2015-03-11
8541,"WESSEL, KENNETH",,,701,2015-03-11
8542,"WESSELHOFF, MARK",19931,PO,311,2015-09-01
8543,"WESSELHOFF, MELISSA",4369,PO,012,2015-09-01
8544,"WESSON, DARRELL",6846,,,2015-09-01
8545,"WESSON, DARRELL",,PO,011,2015-09-01
8546,"WEST, CASSIE",9879,PO,189,2015-09-01
8547,"WEST, JEFFREY",8589,PO,006,2015-09-18
8548,"WESTBROOKS, TIMOTHY",16446,PO,311,2015-09-18
8548,"WESTBROOKS, TIMOTHY",,,018,2015-09-01
8549,"WESTCOTT, BRET",12745,PO,009,2015-09-01
8550,"WESTCOTT, LOGAN",13487,PO,008,2015-09-18
8551,"WESTHOUSE, ROBERT",15343,PO,007,2008-12-05
8552,"WESTLEY, LAMONTE",17951,PO,002,2015-09-01
8553,"WESTLEY, MARVIN",,PO,021,2015-09-01
8554,"WESTON, ROBERT",2101,SGT,017,2015-09-01
8555,"WESTON, ROBERT",17706,,,2015-09-01
8556,"WEXLER, PHILIP",21444,DET,630,2015-09-18
8557,"WEYFORTH, JAMES",12186,,,2015-09-01
8558,"WHEELER, ANNETTE",13689,PO,005,2015-09-01
8559,"WHEELER, ROBERT",1995,SGT,606,2015-09-01
8560,"WHELAN, SEAN",11677,,004,2015-09-01
8561,"WHELEHAN, WILLIAM",7949,,,2015-09-01
8562,"WHERFEL, GENELLE",13234,PO,005,2015-09-01
8563,"WHERFEL, PATRICK",5363,PO,189,2015-09-01
8564,"WHICHER, ANITA",7738,PO,019,2015-09-01
8565,"WHIGHAM, JAMES",3462,PO,312,2015-09-01
8566,"WHISENTON, DONNA",13697,PO,002,2008-12-05
8567,"WHITE JR, RUSSELL",13770,PO,193,2015-09-01
8567,"WHITE JR, RUSSELL",,,153,2015-09-01
8568,"WHITE, ANTON",1040,SGT,003,2015-09-01
8569,"WHITE, ANTON",19533,,007,2015-09-01
8570,"WHITE, CAROL",16267,PO,003,2015-09-01
8571,"WHITE, CLARK",,,,2015-09-01
8572,"WHITE, DAWN",4703,FTO,006,2008-12-05
8573,"WHITE, ERIC",6581,PO,006,2015-09-01
8574,"WHITE, GREGORY",15603,PO,145,2015-09-01
8575,"WHITE, HARRIET",16206,PO,022,2015-09-01
8576,"WHITE, JOSEPH",14338,PO,006,2015-09-01
8577,"WHITE, KEVIN",8887,PO,311,2015-09-01
8578,"WHITE, LESTER",9370,PO,009,2015-09-01
8579,"WHITE, MICHAEL",860,SGT,019,2015-09-01
8580,"WHITE, MICHAEL",18908,,,2015-09-01
8581,"WHITE, NICHOLAS",8577,PO,004,2015-09-18
8582,"WHITE, PAUL",15067,PO,016,2015-09-01
8583,"WHITE, PETER",5367,PO,016,2015-09-01
8584,"WHITE, ROBERT",8068,PO,008,2015-09-01
8585,"WHITE, SCOTT",19645,PO,020,2015-09-18
8586,"WHITE, STEVEN",3568,PO,018,2015-09-01
8587,"WHITEHEAD, STEPHEN",12097,PO,011,2015-09-18
8588,"WHITEHEAD, WILLIE",11320,,006,2015-09-01
8589,"WHITEHEAD, WILLIE",,SGT,376,2015-09-01
8590,"WHITESIDE, MARIA",1318,SGT,051,2015-09-01
8591,"WHITFIELD, RENEE",,PO,005,2015-09-01
8592,"WHITING, GEORGE",14596,PO,006,2015-09-01
8593,"WHITLEY, WILLIAM",6061,,,2015-09-01
8594,"WHITLEY, WILLIAM",6616,PO,002,2015-09-01
8595,"WHITTEN, RICKIE",8163,PO,005,2008-12-05
8596,"WHITTINGHAM, RENEE",17345,PO,009,2015-09-01
8597,"WIBERG, WAYNE",514,LT,005,2015-09-01
8598,"WIBERG, WAYNE",848,,,2015-09-01
8599,"WICKRAMASEKERA, CHARLES",8450,,701,2015-09-01
8599,"WICKRAMASEKERA, CHARLES",,,704,2015-09-01
8600,"WIECHERT, JR., PAUL",3047,PO,124,2015-09-01
8601,"WIECHERT, LORETTA",12933,PO,004,2015-09-01
8602,"WIECHERT, PAUL",,,166,2015-09-01
8603,"WIECZOREK, STEVE",15465,PO,012,2015-09-18
8604,"WIECZOREK, WILLIAM",13678,PO,022,2015-11-14
8605,"WIEDENSKI, MARK",21467,DET,180,2006-05-09
8606,"WIELAND, HEINZ",1720,SGT,024,2015-09-01
8607,"WIER, ERIC",5743,PO,193,2015-09-18
8608,"WIERCIAK, STANLEY",9306,PO,009,2015-09-01
8609,"WIGGINS, FRANKLIN",3032,PO,002,2015-09-18
8610,"WIGLEY, KEEYNAN",18822,PO,006,2015-09-01
8611,"WIJAS, DARIUSZ",5352,PO,006,2015-09-01
8612,"WILBORN, DESTRY",20219,DET,610,2015-09-01
8612,"WILBORN, DESTRY",,,610,2015-09-01
8613,"WILDER, RICK",19951,PO,025,2008-12-05
8614,"WILKE III, RAYMOND",5310,PO,393,2006-05-09
8614,"WILKE III, RAYMOND",,,022,2015-09-01
8615,"WILKERSON, RONALD",2617,SGT,022,2015-09-01
8616,"WILKOSZ, MARY",4804,PO,007,2015-09-18
8617,"WILKOSZ, PETER",11912,PO,009,2015-09-01
8618,"WILKOSZEWSKI, MICHELE",12177,PO,016,2015-09-01
8619,"WILLEMS, LAWRENCE",7394,PO,393,2015-09-01
8620,"WILLIAM-HANDLEY, LISA",18729,PO,022,2015-09-01
8621,"WILLIAMS II, ROBERT",10050,PO,001,2015-09-01
8622,"WILLIAMS III, HERBERT",19352,FTO,006,2015-09-01
8623,"WILLIAMS III, SELLERS",11771,PO,001,2008-12-05
8624,"WILLIAMS JR, JOHN",19817,PO,001,2008-12-05
8625,"WILLIAMS, ANDRE",12852,PO,006,2006-05-09
8626,"WILLIAMS, ARDIS",15246,PO,007,2015-09-01
8627,"WILLIAMS, BENNY",12544,PO,006,2015-09-01
8628,"WILLIAMS, BEVERLY",14991,,166,2008-12-05
8629,"WILLIAMS, CASSANDRA",1154,SGT,005,2015-09-01
8630,"WILLIAMS, CHARICE",10581,PO,006,2015-11-14
8631,"WILLIAMS, CHRIS",3064,PO,003,2015-09-01
8632,"WILLIAMS, CHRISTOPH",3454,PO,212,2015-09-01
8633,"WILLIAMS, CLARENCE",17312,PO,005,2015-03-11
8634,"WILLIAMS, CORRY",17104,PO,011,2008-12-05
8634,"WILLIAMS, CORRY",,,214,2015-09-01
8635,"WILLIAMS, CRAIG",19033,PO,543,2015-09-01
8635,"WILLIAMS, CRAIG",,,015,2015-09-01
8636,"WILLIAMS, CYNTHIA",,PO,001,2015-09-01
8637,"WILLIAMS, DARRICK",14044,PO,005,2015-09-01
8638,"WILLIAMS, DAVID",2999,PO,020,2008-12-05
8639,"WILLIAMS, DAWN",18373,PO,145,2015-09-01
8640,"WILLIAMS, DEMETRIUS",12403,PO,005,2015-09-18
8640,"WILLIAMS, DEMETRIUS",,,253,2015-11-14
8641,"WILLIAMS, DERRICK",,PO,701,2015-09-18
8642,"WILLIAMS, DONYAL",10788,PO,004,2015-09-01
8643,"WILLIAMS, DWIGHT",16354,PO,019,2015-09-01
8644,"WILLIAMS, ERIC",6085,PO,171,2015-09-18
8645,"WILLIAMS, GARY",1839,SGT,241,2008-12-05
8646,"WILLIAMS, GREGORY",10574,PO,006,2015-03-11
8647,"WILLIAMS, JAMAL",,PO,044,2015-11-14
8648,"WILLIAMS, JOHN",19696,,,2015-09-18
8649,"WILLIAMS, JOHNETTA",8457,PO,002,2008-12-05
8650,"WILLIAMS, JOSEPH",15142,PO,019,2006-05-09
8651,"WILLIAMS, KAREN",20837,DET,610,2015-09-18
8652,"WILLIAMS, KATHERINE",8776,PO,376,2015-09-01
8652,"WILLIAMS, KATHERINE",,,166,2008-12-05
8653,"WILLIAMS, KEITH",,PO,001,2015-09-01
8654,"WILLIAMS, KELLI",,PO,231,2008-12-05
8655,"WILLIAMS, KELVIN",847,SGT,610,2015-09-18
8656,"WILLIAMS, KESHAUN",6196,PO,003,2015-09-01
8657,"WILLIAMS, KEVIN",,PO,009,2015-09-01
8658,"WILLIAMS, KIM",10795,PO,002,2015-09-01
8659,"WILLIAMS, LATOYA",10049,PO,009,2015-09-01
8660,"WILLIAMS, LAWRENCE",18542,PO,193,2015-09-01
8661,"WILLIAMS, LONNELL",7889,PO,004,2015-09-01
8662,"WILLIAMS, MALIK",19233,PO,003,2015-09-01
8663,"WILLIAMS, MARCUS",,PO,701,2015-09-01
8664,"WILLIAMS, MARKUS",5503,PO,007,2015-09-01
8665,"WILLIAMS, MARVIN",19340,PO,011,2015-09-18
8666,"WILLIAMS, MARZEEK",14447,,003,2008-12-05
8667,"WILLIAMS, MELISSA",,PO,002,2008-12-05
8668,"WILLIAMS, NOBLE",7073,PO,704,2006-05-09
8669,"WILLIAMS, PAMELA",2793,PO,007,2015-09-01
8670,"WILLIAMS, PERRY",11098,PO,193,2015-09-01
